<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,D,19861201,000000,0.9922,0.9922,0.9922,0.9922,0,0
EURUSD,D,19861202,000000,0.9886,0.9886,0.9886,0.9886,0,0
EURUSD,D,19861203,000000,0.9888,0.9888,0.9888,0.9888,0,0
EURUSD,D,19861204,000000,0.9789,0.9789,0.9789,0.9789,0,0
EURUSD,D,19861205,000000,0.9748,0.9748,0.9748,0.9748,0,0
EURUSD,D,19861208,000000,0.9703,0.9703,0.9703,0.9703,0,0
EURUSD,D,19861209,000000,0.9657,0.9657,0.9657,0.9657,0,0
EURUSD,D,19861210,000000,0.9693,0.9693,0.9693,0.9693,0,0
EURUSD,D,19861211,000000,0.9672,0.9672,0.9672,0.9672,0,0
EURUSD,D,19861212,000000,0.9668,0.9668,0.9668,0.9668,0,0
EURUSD,D,19861215,000000,0.9665,0.9665,0.9665,0.9665,0,0
EURUSD,D,19861216,000000,0.9659,0.9659,0.9659,0.9659,0,0
EURUSD,D,19861217,000000,0.9673,0.9673,0.9673,0.9673,0,0
EURUSD,D,19861218,000000,0.9705,0.9705,0.9705,0.9705,0,0
EURUSD,D,19861219,000000,0.972,0.972,0.972,0.972,0,0
EURUSD,D,19861222,000000,0.9855,0.9855,0.9855,0.9855,0,0
EURUSD,D,19861223,000000,0.992,0.992,0.992,0.992,0,0
EURUSD,D,19861224,000000,0.991,0.991,0.991,0.991,0,0
EURUSD,D,19861226,000000,0.9934,0.9934,0.9934,0.9934,0,0
EURUSD,D,19861229,000000,1.0039,1.0039,1.0039,1.0039,0,0
EURUSD,D,19861230,000000,1.0019,1.0019,1.0019,1.0019,0,0
EURUSD,D,19861231,000000,1.0139,1.0139,1.0139,1.0139,0,0
EURUSD,D,19870102,000000,1.0168,1.0168,1.0168,1.0168,0,0
EURUSD,D,19870105,000000,1.0099,1.0099,1.0099,1.0099,0,0
EURUSD,D,19870106,000000,1.0156,1.0156,1.0156,1.0156,0,0
EURUSD,D,19870107,000000,1.0115,1.0115,1.0115,1.0115,0,0
EURUSD,D,19870108,000000,1.0151,1.0151,1.0151,1.0151,0,0
EURUSD,D,19870109,000000,1.0165,1.0165,1.0165,1.0165,0,0
EURUSD,D,19870112,000000,1.0311,1.0311,1.0311,1.0311,0,0
EURUSD,D,19870113,000000,1.0395,1.0395,1.0395,1.0395,0,0
EURUSD,D,19870114,000000,1.0622,1.0622,1.0622,1.0622,0,0
EURUSD,D,19870115,000000,1.0588,1.0588,1.0588,1.0588,0,0
EURUSD,D,19870116,000000,1.057,1.057,1.057,1.057,0,0
EURUSD,D,19870120,000000,1.0608,1.0608,1.0608,1.0608,0,0
EURUSD,D,19870121,000000,1.0555,1.0555,1.0555,1.0555,0,0
EURUSD,D,19870122,000000,1.0749,1.0749,1.0749,1.0749,0,0
EURUSD,D,19870123,000000,1.068,1.068,1.068,1.068,0,0
EURUSD,D,19870126,000000,1.0695,1.0695,1.0695,1.0695,0,0
EURUSD,D,19870127,000000,1.0801,1.0801,1.0801,1.0801,0,0
EURUSD,D,19870128,000000,1.0905,1.0905,1.0905,1.0905,0,0
EURUSD,D,19870129,000000,1.0913,1.0913,1.0913,1.0913,0,0
EURUSD,D,19870130,000000,1.0639,1.0639,1.0639,1.0639,0,0
EURUSD,D,19870202,000000,1.0792,1.0792,1.0792,1.0792,0,0
EURUSD,D,19870203,000000,1.0844,1.0844,1.0844,1.0844,0,0
EURUSD,D,19870204,000000,1.075,1.075,1.075,1.075,0,0
EURUSD,D,19870205,000000,1.0595,1.0595,1.0595,1.0595,0,0
EURUSD,D,19870206,000000,1.0509,1.0509,1.0509,1.0509,0,0
EURUSD,D,19870209,000000,1.073,1.073,1.073,1.073,0,0
EURUSD,D,19870210,000000,1.0846,1.0846,1.0846,1.0846,0,0
EURUSD,D,19870211,000000,1.0731,1.0731,1.0731,1.0731,0,0
EURUSD,D,19870212,000000,1.0685,1.0685,1.0685,1.0685,0,0
EURUSD,D,19870213,000000,1.0658,1.0658,1.0658,1.0658,0,0
EURUSD,D,19870217,000000,1.0748,1.0748,1.0748,1.0748,0,0
EURUSD,D,19870218,000000,1.0667,1.0667,1.0667,1.0667,0,0
EURUSD,D,19870219,000000,1.0628,1.0628,1.0628,1.0628,0,0
EURUSD,D,19870220,000000,1.0669,1.0669,1.0669,1.0669,0,0
EURUSD,D,19870223,000000,1.0654,1.0654,1.0654,1.0654,0,0
EURUSD,D,19870224,000000,1.063,1.063,1.063,1.063,0,0
EURUSD,D,19870225,000000,1.066,1.066,1.066,1.066,0,0
EURUSD,D,19870226,000000,1.0697,1.0697,1.0697,1.0697,0,0
EURUSD,D,19870227,000000,1.0671,1.0671,1.0671,1.0671,0,0
EURUSD,D,19870302,000000,1.0643,1.0643,1.0643,1.0643,0,0
EURUSD,D,19870303,000000,1.0634,1.0634,1.0634,1.0634,0,0
EURUSD,D,19870304,000000,1.0608,1.0608,1.0608,1.0608,0,0
EURUSD,D,19870305,000000,1.0645,1.0645,1.0645,1.0645,0,0
EURUSD,D,19870306,000000,1.06,1.06,1.06,1.06,0,0
EURUSD,D,19870309,000000,1.0516,1.0516,1.0516,1.0516,0,0
EURUSD,D,19870310,000000,1.0502,1.0502,1.0502,1.0502,0,0
EURUSD,D,19870311,000000,1.0424,1.0424,1.0424,1.0424,0,0
EURUSD,D,19870312,000000,1.0479,1.0479,1.0479,1.0479,0,0
EURUSD,D,19870313,000000,1.0524,1.0524,1.0524,1.0524,0,0
EURUSD,D,19870316,000000,1.0613,1.0613,1.0613,1.0613,0,0
EURUSD,D,19870317,000000,1.0606,1.0606,1.0606,1.0606,0,0
EURUSD,D,19870318,000000,1.0616,1.0616,1.0616,1.0616,0,0
EURUSD,D,19870319,000000,1.0634,1.0634,1.0634,1.0634,0,0
EURUSD,D,19870320,000000,1.0632,1.0632,1.0632,1.0632,0,0
EURUSD,D,19870323,000000,1.0711,1.0711,1.0711,1.0711,0,0
EURUSD,D,19870324,000000,1.0703,1.0703,1.0703,1.0703,0,0
EURUSD,D,19870325,000000,1.0677,1.0677,1.0677,1.0677,0,0
EURUSD,D,19870326,000000,1.0666,1.0666,1.0666,1.0666,0,0
EURUSD,D,19870327,000000,1.0695,1.0695,1.0695,1.0695,0,0
EURUSD,D,19870330,000000,1.0814,1.0814,1.0814,1.0814,0,0
EURUSD,D,19870331,000000,1.0823,1.0823,1.0823,1.0823,0,0
EURUSD,D,19870401,000000,1.0708,1.0708,1.0708,1.0708,0,0
EURUSD,D,19870402,000000,1.0747,1.0747,1.0747,1.0747,0,0
EURUSD,D,19870403,000000,1.068,1.068,1.068,1.068,0,0
EURUSD,D,19870406,000000,1.0681,1.0681,1.0681,1.0681,0,0
EURUSD,D,19870407,000000,1.0677,1.0677,1.0677,1.0677,0,0
EURUSD,D,19870408,000000,1.0602,1.0602,1.0602,1.0602,0,0
EURUSD,D,19870409,000000,1.0692,1.0692,1.0692,1.0692,0,0
EURUSD,D,19870410,000000,1.0796,1.0796,1.0796,1.0796,0,0
EURUSD,D,19870413,000000,1.0769,1.0769,1.0769,1.0769,0,0
EURUSD,D,19870414,000000,1.0817,1.0817,1.0817,1.0817,0,0
EURUSD,D,19870415,000000,1.0796,1.0796,1.0796,1.0796,0,0
EURUSD,D,19870416,000000,1.0765,1.0765,1.0765,1.0765,0,0
EURUSD,D,19870417,000000,1.0742,1.0742,1.0742,1.0742,0,0
EURUSD,D,19870420,000000,1.0756,1.0756,1.0756,1.0756,0,0
EURUSD,D,19870421,000000,1.0733,1.0733,1.0733,1.0733,0,0
EURUSD,D,19870422,000000,1.0689,1.0689,1.0689,1.0689,0,0
EURUSD,D,19870423,000000,1.0757,1.0757,1.0757,1.0757,0,0
EURUSD,D,19870424,000000,1.0889,1.0889,1.0889,1.0889,0,0
EURUSD,D,19870427,000000,1.0937,1.0937,1.0937,1.0937,0,0
EURUSD,D,19870428,000000,1.0857,1.0857,1.0857,1.0857,0,0
EURUSD,D,19870429,000000,1.0879,1.0879,1.0879,1.0879,0,0
EURUSD,D,19870430,000000,1.0844,1.0844,1.0844,1.0844,0,0
EURUSD,D,19870501,000000,1.0945,1.0945,1.0945,1.0945,0,0
EURUSD,D,19870504,000000,1.0993,1.0993,1.0993,1.0993,0,0
EURUSD,D,19870505,000000,1.1025,1.1025,1.1025,1.1025,0,0
EURUSD,D,19870506,000000,1.0996,1.0996,1.0996,1.0996,0,0
EURUSD,D,19870507,000000,1.0969,1.0969,1.0969,1.0969,0,0
EURUSD,D,19870508,000000,1.09,1.09,1.09,1.09,0,0
EURUSD,D,19870511,000000,1.0857,1.0857,1.0857,1.0857,0,0
EURUSD,D,19870512,000000,1.0898,1.0898,1.0898,1.0898,0,0
EURUSD,D,19870513,000000,1.0896,1.0896,1.0896,1.0896,0,0
EURUSD,D,19870514,000000,1.0913,1.0913,1.0913,1.0913,0,0
EURUSD,D,19870515,000000,1.0963,1.0963,1.0963,1.0963,0,0
EURUSD,D,19870518,000000,1.0963,1.0963,1.0963,1.0963,0,0
EURUSD,D,19870519,000000,1.0967,1.0967,1.0967,1.0967,0,0
EURUSD,D,19870520,000000,1.0993,1.0993,1.0993,1.0993,0,0
EURUSD,D,19870521,000000,1.0971,1.0971,1.0971,1.0971,0,0
EURUSD,D,19870522,000000,1.0963,1.0963,1.0963,1.0963,0,0
EURUSD,D,19870526,000000,1.079,1.079,1.079,1.079,0,0
EURUSD,D,19870527,000000,1.0716,1.0716,1.0716,1.0716,0,0
EURUSD,D,19870528,000000,1.0737,1.0737,1.0737,1.0737,0,0
EURUSD,D,19870529,000000,1.0692,1.0692,1.0692,1.0692,0,0
EURUSD,D,19870601,000000,1.0634,1.0634,1.0634,1.0634,0,0
EURUSD,D,19870602,000000,1.081,1.081,1.081,1.081,0,0
EURUSD,D,19870603,000000,1.0789,1.0789,1.0789,1.0789,0,0
EURUSD,D,19870604,000000,1.0724,1.0724,1.0724,1.0724,0,0
EURUSD,D,19870605,000000,1.075,1.075,1.075,1.075,0,0
EURUSD,D,19870608,000000,1.0807,1.0807,1.0807,1.0807,0,0
EURUSD,D,19870609,000000,1.0889,1.0889,1.0889,1.0889,0,0
EURUSD,D,19870610,000000,1.0857,1.0857,1.0857,1.0857,0,0
EURUSD,D,19870611,000000,1.0874,1.0874,1.0874,1.0874,0,0
EURUSD,D,19870612,000000,1.0763,1.0763,1.0763,1.0763,0,0
EURUSD,D,19870615,000000,1.0687,1.0687,1.0687,1.0687,0,0
EURUSD,D,19870616,000000,1.0675,1.0675,1.0675,1.0675,0,0
EURUSD,D,19870617,000000,1.0679,1.0679,1.0679,1.0679,0,0
EURUSD,D,19870618,000000,1.0689,1.0689,1.0689,1.0689,0,0
EURUSD,D,19870619,000000,1.0659,1.0659,1.0659,1.0659,0,0
EURUSD,D,19870622,000000,1.0593,1.0593,1.0593,1.0593,0,0
EURUSD,D,19870623,000000,1.0635,1.0635,1.0635,1.0635,0,0
EURUSD,D,19870624,000000,1.0701,1.0701,1.0701,1.0701,0,0
EURUSD,D,19870625,000000,1.0666,1.0666,1.0666,1.0666,0,0
EURUSD,D,19870626,000000,1.0678,1.0678,1.0678,1.0678,0,0
EURUSD,D,19870629,000000,1.0654,1.0654,1.0654,1.0654,0,0
EURUSD,D,19870630,000000,1.0679,1.0679,1.0679,1.0679,0,0
EURUSD,D,19870701,000000,1.0663,1.0663,1.0663,1.0663,0,0
EURUSD,D,19870702,000000,1.0645,1.0645,1.0645,1.0645,0,0
EURUSD,D,19870703,000000,1.06,1.06,1.06,1.06,0,0
EURUSD,D,19870706,000000,1.0601,1.0601,1.0601,1.0601,0,0
EURUSD,D,19870707,000000,1.0601,1.0601,1.0601,1.0601,0,0
EURUSD,D,19870708,000000,1.059,1.059,1.059,1.059,0,0
EURUSD,D,19870709,000000,1.0608,1.0608,1.0608,1.0608,0,0
EURUSD,D,19870710,000000,1.0571,1.0571,1.0571,1.0571,0,0
EURUSD,D,19870713,000000,1.0582,1.0582,1.0582,1.0582,0,0
EURUSD,D,19870714,000000,1.0544,1.0544,1.0544,1.0544,0,0
EURUSD,D,19870715,000000,1.0652,1.0652,1.0652,1.0652,0,0
EURUSD,D,19870716,000000,1.0615,1.0615,1.0615,1.0615,0,0
EURUSD,D,19870717,000000,1.0494,1.0494,1.0494,1.0494,0,0
EURUSD,D,19870720,000000,1.0472,1.0472,1.0472,1.0472,0,0
EURUSD,D,19870721,000000,1.0455,1.0455,1.0455,1.0455,0,0
EURUSD,D,19870722,000000,1.0464,1.0464,1.0464,1.0464,0,0
EURUSD,D,19870723,000000,1.0513,1.0513,1.0513,1.0513,0,0
EURUSD,D,19870724,000000,1.0522,1.0522,1.0522,1.0522,0,0
EURUSD,D,19870727,000000,1.0512,1.0512,1.0512,1.0512,0,0
EURUSD,D,19870728,000000,1.0501,1.0501,1.0501,1.0501,0,0
EURUSD,D,19870729,000000,1.0496,1.0496,1.0496,1.0496,0,0
EURUSD,D,19870730,000000,1.0508,1.0508,1.0508,1.0508,0,0
EURUSD,D,19870731,000000,1.0491,1.0491,1.0491,1.0491,0,0
EURUSD,D,19870803,000000,1.0459,1.0459,1.0459,1.0459,0,0
EURUSD,D,19870804,000000,1.0311,1.0311,1.0311,1.0311,0,0
EURUSD,D,19870805,000000,1.0387,1.0387,1.0387,1.0387,0,0
EURUSD,D,19870806,000000,1.0351,1.0351,1.0351,1.0351,0,0
EURUSD,D,19870807,000000,1.0318,1.0318,1.0318,1.0318,0,0
EURUSD,D,19870810,000000,1.0295,1.0295,1.0295,1.0295,0,0
EURUSD,D,19870811,000000,1.0277,1.0277,1.0277,1.0277,0,0
EURUSD,D,19870812,000000,1.0305,1.0305,1.0305,1.0305,0,0
EURUSD,D,19870813,000000,1.0336,1.0336,1.0336,1.0336,0,0
EURUSD,D,19870814,000000,1.0395,1.0395,1.0395,1.0395,0,0
EURUSD,D,19870817,000000,1.0391,1.0391,1.0391,1.0391,0,0
EURUSD,D,19870818,000000,1.0572,1.0572,1.0572,1.0572,0,0
EURUSD,D,19870819,000000,1.0592,1.0592,1.0592,1.0592,0,0
EURUSD,D,19870820,000000,1.067,1.067,1.067,1.067,0,0
EURUSD,D,19870821,000000,1.0726,1.0726,1.0726,1.0726,0,0
EURUSD,D,19870824,000000,1.0735,1.0735,1.0735,1.0735,0,0
EURUSD,D,19870825,000000,1.0699,1.0699,1.0699,1.0699,0,0
EURUSD,D,19870826,000000,1.0684,1.0684,1.0684,1.0684,0,0
EURUSD,D,19870827,000000,1.0754,1.0754,1.0754,1.0754,0,0
EURUSD,D,19870828,000000,1.0775,1.0775,1.0775,1.0775,0,0
EURUSD,D,19870831,000000,1.077,1.077,1.077,1.077,0,0
EURUSD,D,19870901,000000,1.0756,1.0756,1.0756,1.0756,0,0
EURUSD,D,19870902,000000,1.0817,1.0817,1.0817,1.0817,0,0
EURUSD,D,19870903,000000,1.0874,1.0874,1.0874,1.0874,0,0
EURUSD,D,19870904,000000,1.0859,1.0859,1.0859,1.0859,0,0
EURUSD,D,19870908,000000,1.0879,1.0879,1.0879,1.0879,0,0
EURUSD,D,19870909,000000,1.0852,1.0852,1.0852,1.0852,0,0
EURUSD,D,19870910,000000,1.0796,1.0796,1.0796,1.0796,0,0
EURUSD,D,19870911,000000,1.0837,1.0837,1.0837,1.0837,0,0
EURUSD,D,19870914,000000,1.073,1.073,1.073,1.073,0,0
EURUSD,D,19870915,000000,1.0739,1.0739,1.0739,1.0739,0,0
EURUSD,D,19870916,000000,1.0738,1.0738,1.0738,1.0738,0,0
EURUSD,D,19870917,000000,1.0734,1.0734,1.0734,1.0734,0,0
EURUSD,D,19870918,000000,1.0799,1.0799,1.0799,1.0799,0,0
EURUSD,D,19870921,000000,1.0746,1.0746,1.0746,1.0746,0,0
EURUSD,D,19870922,000000,1.0714,1.0714,1.0714,1.0714,0,0
EURUSD,D,19870923,000000,1.0704,1.0704,1.0704,1.0704,0,0
EURUSD,D,19870924,000000,1.0705,1.0705,1.0705,1.0705,0,0
EURUSD,D,19870925,000000,1.071,1.071,1.071,1.071,0,0
EURUSD,D,19870928,000000,1.0687,1.0687,1.0687,1.0687,0,0
EURUSD,D,19870929,000000,1.06,1.06,1.06,1.06,0,0
EURUSD,D,19870930,000000,1.0583,1.0583,1.0583,1.0583,0,0
EURUSD,D,19871001,000000,1.056,1.056,1.056,1.056,0,0
EURUSD,D,19871002,000000,1.0584,1.0584,1.0584,1.0584,0,0
EURUSD,D,19871005,000000,1.0583,1.0583,1.0583,1.0583,0,0
EURUSD,D,19871006,000000,1.0625,1.0625,1.0625,1.0625,0,0
EURUSD,D,19871007,000000,1.068,1.068,1.068,1.068,0,0
EURUSD,D,19871008,000000,1.0701,1.0701,1.0701,1.0701,0,0
EURUSD,D,19871009,000000,1.075,1.075,1.075,1.075,0,0
EURUSD,D,19871013,000000,1.071,1.071,1.071,1.071,0,0
EURUSD,D,19871014,000000,1.0767,1.0767,1.0767,1.0767,0,0
EURUSD,D,19871015,000000,1.0828,1.0828,1.0828,1.0828,0,0
EURUSD,D,19871016,000000,1.0825,1.0825,1.0825,1.0825,0,0
EURUSD,D,19871019,000000,1.0971,1.0971,1.0971,1.0971,0,0
EURUSD,D,19871020,000000,1.0787,1.0787,1.0787,1.0787,0,0
EURUSD,D,19871021,000000,1.0754,1.0754,1.0754,1.0754,0,0
EURUSD,D,19871022,000000,1.075,1.075,1.075,1.075,0,0
EURUSD,D,19871023,000000,1.0912,1.0912,1.0912,1.0912,0,0
EURUSD,D,19871026,000000,1.099,1.099,1.099,1.099,0,0
EURUSD,D,19871027,000000,1.106,1.106,1.106,1.106,0,0
EURUSD,D,19871028,000000,1.1123,1.1123,1.1123,1.1123,0,0
EURUSD,D,19871029,000000,1.1282,1.1282,1.1282,1.1282,0,0
EURUSD,D,19871030,000000,1.1284,1.1284,1.1284,1.1284,0,0
EURUSD,D,19871102,000000,1.1387,1.1387,1.1387,1.1387,0,0
EURUSD,D,19871103,000000,1.1371,1.1371,1.1371,1.1371,0,0
EURUSD,D,19871104,000000,1.1401,1.1401,1.1401,1.1401,0,0
EURUSD,D,19871105,000000,1.1684,1.1684,1.1684,1.1684,0,0
EURUSD,D,19871106,000000,1.1647,1.1647,1.1647,1.1647,0,0
EURUSD,D,19871109,000000,1.1737,1.1737,1.1737,1.1737,0,0
EURUSD,D,19871110,000000,1.1712,1.1712,1.1712,1.1712,0,0
EURUSD,D,19871112,000000,1.1481,1.1481,1.1481,1.1481,0,0
EURUSD,D,19871113,000000,1.1554,1.1554,1.1554,1.1554,0,0
EURUSD,D,19871116,000000,1.1448,1.1448,1.1448,1.1448,0,0
EURUSD,D,19871117,000000,1.1518,1.1518,1.1518,1.1518,0,0
EURUSD,D,19871118,000000,1.1558,1.1558,1.1558,1.1558,0,0
EURUSD,D,19871119,000000,1.1606,1.1606,1.1606,1.1606,0,0
EURUSD,D,19871120,000000,1.1594,1.1594,1.1594,1.1594,0,0
EURUSD,D,19871123,000000,1.1693,1.1693,1.1693,1.1693,0,0
EURUSD,D,19871124,000000,1.1561,1.1561,1.1561,1.1561,0,0
EURUSD,D,19871125,000000,1.1688,1.1688,1.1688,1.1688,0,0
EURUSD,D,19871127,000000,1.1788,1.1788,1.1788,1.1788,0,0
EURUSD,D,19871130,000000,1.1889,1.1889,1.1889,1.1889,0,0
EURUSD,D,19871201,000000,1.1832,1.1832,1.1832,1.1832,0,0
EURUSD,D,19871202,000000,1.1795,1.1795,1.1795,1.1795,0,0
EURUSD,D,19871203,000000,1.1752,1.1752,1.1752,1.1752,0,0
EURUSD,D,19871204,000000,1.1685,1.1685,1.1685,1.1685,0,0
EURUSD,D,19871207,000000,1.1669,1.1669,1.1669,1.1669,0,0
EURUSD,D,19871208,000000,1.1685,1.1685,1.1685,1.1685,0,0
EURUSD,D,19871209,000000,1.1719,1.1719,1.1719,1.1719,0,0
EURUSD,D,19871210,000000,1.1918,1.1918,1.1918,1.1918,0,0
EURUSD,D,19871211,000000,1.1953,1.1953,1.1953,1.1953,0,0
EURUSD,D,19871214,000000,1.1957,1.1957,1.1957,1.1957,0,0
EURUSD,D,19871215,000000,1.1962,1.1962,1.1962,1.1962,0,0
EURUSD,D,19871216,000000,1.1959,1.1959,1.1959,1.1959,0,0
EURUSD,D,19871217,000000,1.2021,1.2021,1.2021,1.2021,0,0
EURUSD,D,19871218,000000,1.1935,1.1935,1.1935,1.1935,0,0
EURUSD,D,19871221,000000,1.1932,1.1932,1.1932,1.1932,0,0
EURUSD,D,19871222,000000,1.1976,1.1976,1.1976,1.1976,0,0
EURUSD,D,19871223,000000,1.1916,1.1916,1.1916,1.1916,0,0
EURUSD,D,19871224,000000,1.1972,1.1972,1.1972,1.1972,0,0
EURUSD,D,19871228,000000,1.2214,1.2214,1.2214,1.2214,0,0
EURUSD,D,19871229,000000,1.222,1.222,1.222,1.222,0,0
EURUSD,D,19871230,000000,1.2235,1.2235,1.2235,1.2235,0,0
EURUSD,D,19871231,000000,1.2415,1.2415,1.2415,1.2415,0,0
EURUSD,D,19880104,000000,1.2308,1.2308,1.2308,1.2308,0,0
EURUSD,D,19880105,000000,1.1986,1.1986,1.1986,1.1986,0,0
EURUSD,D,19880106,000000,1.1826,1.1826,1.1826,1.1826,0,0
EURUSD,D,19880107,000000,1.1899,1.1899,1.1899,1.1899,0,0
EURUSD,D,19880108,000000,1.1816,1.1816,1.1816,1.1816,0,0
EURUSD,D,19880111,000000,1.1913,1.1913,1.1913,1.1913,0,0
EURUSD,D,19880112,000000,1.1927,1.1927,1.1927,1.1927,0,0
EURUSD,D,19880113,000000,1.194,1.194,1.194,1.194,0,0
EURUSD,D,19880114,000000,1.1912,1.1912,1.1912,1.1912,0,0
EURUSD,D,19880115,000000,1.1612,1.1612,1.1612,1.1612,0,0
EURUSD,D,19880119,000000,1.1637,1.1637,1.1637,1.1637,0,0
EURUSD,D,19880120,000000,1.1734,1.1734,1.1734,1.1734,0,0
EURUSD,D,19880121,000000,1.1719,1.1719,1.1719,1.1719,0,0
EURUSD,D,19880122,000000,1.164,1.164,1.164,1.164,0,0
EURUSD,D,19880125,000000,1.1625,1.1625,1.1625,1.1625,0,0
EURUSD,D,19880126,000000,1.1631,1.1631,1.1631,1.1631,0,0
EURUSD,D,19880127,000000,1.167,1.167,1.167,1.167,0,0
EURUSD,D,19880128,000000,1.1699,1.1699,1.1699,1.1699,0,0
EURUSD,D,19880129,000000,1.162,1.162,1.162,1.162,0,0
EURUSD,D,19880201,000000,1.1526,1.1526,1.1526,1.1526,0,0
EURUSD,D,19880202,000000,1.1594,1.1594,1.1594,1.1594,0,0
EURUSD,D,19880203,000000,1.1553,1.1553,1.1553,1.1553,0,0
EURUSD,D,19880204,000000,1.1538,1.1538,1.1538,1.1538,0,0
EURUSD,D,19880205,000000,1.1482,1.1482,1.1482,1.1482,0,0
EURUSD,D,19880208,000000,1.1506,1.1506,1.1506,1.1506,0,0
EURUSD,D,19880209,000000,1.1468,1.1468,1.1468,1.1468,0,0
EURUSD,D,19880210,000000,1.1537,1.1537,1.1537,1.1537,0,0
EURUSD,D,19880211,000000,1.153,1.153,1.153,1.153,0,0
EURUSD,D,19880212,000000,1.1382,1.1382,1.1382,1.1382,0,0
EURUSD,D,19880216,000000,1.1417,1.1417,1.1417,1.1417,0,0
EURUSD,D,19880217,000000,1.1429,1.1429,1.1429,1.1429,0,0
EURUSD,D,19880218,000000,1.1403,1.1403,1.1403,1.1403,0,0
EURUSD,D,19880219,000000,1.1421,1.1421,1.1421,1.1421,0,0
EURUSD,D,19880222,000000,1.1502,1.1502,1.1502,1.1502,0,0
EURUSD,D,19880223,000000,1.1526,1.1526,1.1526,1.1526,0,0
EURUSD,D,19880224,000000,1.1504,1.1504,1.1504,1.1504,0,0
EURUSD,D,19880225,000000,1.1492,1.1492,1.1492,1.1492,0,0
EURUSD,D,19880226,000000,1.1557,1.1557,1.1557,1.1557,0,0
EURUSD,D,19880229,000000,1.1551,1.1551,1.1551,1.1551,0,0
EURUSD,D,19880301,000000,1.157,1.157,1.157,1.157,0,0
EURUSD,D,19880302,000000,1.1515,1.1515,1.1515,1.1515,0,0
EURUSD,D,19880303,000000,1.1496,1.1496,1.1496,1.1496,0,0
EURUSD,D,19880304,000000,1.1542,1.1542,1.1542,1.1542,0,0
EURUSD,D,19880307,000000,1.1628,1.1628,1.1628,1.1628,0,0
EURUSD,D,19880308,000000,1.1685,1.1685,1.1685,1.1685,0,0
EURUSD,D,19880309,000000,1.1692,1.1692,1.1692,1.1692,0,0
EURUSD,D,19880310,000000,1.1711,1.1711,1.1711,1.1711,0,0
EURUSD,D,19880311,000000,1.1734,1.1734,1.1734,1.1734,0,0
EURUSD,D,19880314,000000,1.1723,1.1723,1.1723,1.1723,0,0
EURUSD,D,19880315,000000,1.1708,1.1708,1.1708,1.1708,0,0
EURUSD,D,19880316,000000,1.1667,1.1667,1.1667,1.1667,0,0
EURUSD,D,19880317,000000,1.153,1.153,1.153,1.153,0,0
EURUSD,D,19880318,000000,1.1494,1.1494,1.1494,1.1494,0,0
EURUSD,D,19880321,000000,1.1531,1.1531,1.1531,1.1531,0,0
EURUSD,D,19880322,000000,1.1514,1.1514,1.1514,1.1514,0,0
EURUSD,D,19880323,000000,1.1529,1.1529,1.1529,1.1529,0,0
EURUSD,D,19880324,000000,1.1612,1.1612,1.1612,1.1612,0,0
EURUSD,D,19880325,000000,1.1635,1.1635,1.1635,1.1635,0,0
EURUSD,D,19880328,000000,1.1744,1.1744,1.1744,1.1744,0,0
EURUSD,D,19880329,000000,1.1726,1.1726,1.1726,1.1726,0,0
EURUSD,D,19880330,000000,1.1722,1.1722,1.1722,1.1722,0,0
EURUSD,D,19880331,000000,1.1777,1.1777,1.1777,1.1777,0,0
EURUSD,D,19880401,000000,1.1776,1.1776,1.1776,1.1776,0,0
EURUSD,D,19880404,000000,1.1791,1.1791,1.1791,1.1791,0,0
EURUSD,D,19880405,000000,1.1682,1.1682,1.1682,1.1682,0,0
EURUSD,D,19880406,000000,1.1651,1.1651,1.1651,1.1651,0,0
EURUSD,D,19880407,000000,1.1609,1.1609,1.1609,1.1609,0,0
EURUSD,D,19880408,000000,1.1659,1.1659,1.1659,1.1659,0,0
EURUSD,D,19880411,000000,1.1563,1.1563,1.1563,1.1563,0,0
EURUSD,D,19880412,000000,1.1553,1.1553,1.1553,1.1553,0,0
EURUSD,D,19880413,000000,1.1515,1.1515,1.1515,1.1515,0,0
EURUSD,D,19880414,000000,1.1727,1.1727,1.1727,1.1727,0,0
EURUSD,D,19880415,000000,1.1741,1.1741,1.1741,1.1741,0,0
EURUSD,D,19880418,000000,1.1766,1.1766,1.1766,1.1766,0,0
EURUSD,D,19880419,000000,1.1727,1.1727,1.1727,1.1727,0,0
EURUSD,D,19880420,000000,1.1721,1.1721,1.1721,1.1721,0,0
EURUSD,D,19880421,000000,1.1719,1.1719,1.1719,1.1719,0,0
EURUSD,D,19880422,000000,1.166,1.166,1.166,1.166,0,0
EURUSD,D,19880425,000000,1.1625,1.1625,1.1625,1.1625,0,0
EURUSD,D,19880426,000000,1.1641,1.1641,1.1641,1.1641,0,0
EURUSD,D,19880427,000000,1.1643,1.1643,1.1643,1.1643,0,0
EURUSD,D,19880428,000000,1.1686,1.1686,1.1686,1.1686,0,0
EURUSD,D,19880429,000000,1.1646,1.1646,1.1646,1.1646,0,0
EURUSD,D,19880502,000000,1.1618,1.1618,1.1618,1.1618,0,0
EURUSD,D,19880503,000000,1.1628,1.1628,1.1628,1.1628,0,0
EURUSD,D,19880504,000000,1.1609,1.1609,1.1609,1.1609,0,0
EURUSD,D,19880505,000000,1.1614,1.1614,1.1614,1.1614,0,0
