<DATE>,amzn.us.txt,msft.us.txt,aapl.us.txt,intc.us.txt,gs_n.us.txt,spy.us.txt,ivv.us.txt,vxx.us.txt,eu.c.txt,xauusd.txt,gdx.us.txt,gld.us.txt
1998-09-09,14.08,18.396,0.28855,15.172,,,,,1.1365,284.25,,
1998-09-10,13.27,18.121,0.2941,14.764000000000001,,,,,1.1627,290.45,,
1998-09-11,12.68,18.75,0.29008,15.857999999999999,,,,,1.1540000000000001,293.75,,
1998-09-14,12.28,19.069000000000003,0.28672,16.023,,,,,1.153,290.35,,
1998-09-15,12.17,19.485,0.29441999999999996,16.046,,,,,1.1568,289.65,,
1998-09-16,14.08,19.461,0.28797,15.884,,,,,1.1549,287.65,,
1998-09-17,12.83,18.874000000000002,0.27778,15.5,,,,,1.153,291.45,,
1998-09-18,13.28,18.955,0.2836,15.5,,,,,1.1536,291.45,,
1998-09-21,14.25,19.406,0.28485,15.798,,,,,1.1576,288.95,,
1998-09-22,14.7,19.637999999999998,0.28542,15.602,,,,,1.1627,287.65,,
1998-09-23,17.52,20.441,0.29563,16.256,,,,,1.1653,289.55,,
1998-09-24,17.02,19.807000000000002,0.29695,15.924000000000001,,,,,1.1693,293.85,,
1998-09-25,18.21,20.337,0.299,16.488,,,,,1.1647,293.95,,
1998-09-28,19.27,20.023,0.30151999999999995,16.242,,,,,1.1673,295.85,,
1998-09-29,18.85,20.303,0.30495,16.526,,,,,1.169,294.65,,
1998-09-30,18.6,19.801,0.2941,16.009,,,,,1.1724,296.95,,
1998-10-01,17.1,18.715999999999998,0.27532,15.581,,,,,1.1874,300.2,,
1998-10-02,18.38,18.733,0.27065,15.658,,,,,1.188,300.55,,
1998-10-05,17.45,18.204,0.2481,15.043,,,,,1.1969,297.55,,
1998-10-06,18.05,17.564,0.25128,14.869000000000002,,,,,1.2004,296.55,,
1998-10-07,15.57,16.926,0.24658000000000002,14.764000000000001,,,,,1.2114,301.0,,
1998-10-08,14.36,16.397000000000002,0.2379,14.645,,,,,1.1959,299.65,,
1998-10-09,15.2,17.425,0.27098,15.65,,,,,1.1956,296.75,,
1998-10-12,15.53,17.939,0.28885,15.949000000000002,,,,,1.1835,296.25,,
1998-10-13,15.23,17.343,0.299,15.602,,,,,1.1977,296.55,,
1998-10-14,15.58,18.017,0.28855,15.417,,,,,1.1926,296.05,,
1998-10-15,16.18,18.963,0.2824,15.790999999999999,,,,,1.2092,297.35,,
1998-10-16,16.57,18.9,0.28305,15.634,,,,,1.2082,299.95,,
1998-10-19,17.62,18.514,0.2895,15.867,,,,,1.2,296.15,,
1998-10-20,17.79,18.031,0.2783,15.790999999999999,,,,,1.1937,296.25,,
1998-10-21,18.33,19.137999999999998,0.2864,16.256,,,,,1.1837,295.25,,
1998-10-22,19.11,19.783,0.2836,16.316,,,,,1.1935,292.25,,
1998-10-23,19.35,19.132,0.27403,16.285,,,,,1.194,292.85,,
1998-10-26,20.24,19.250999999999998,0.28885,16.601,,,,,1.1768,292.45,,
1998-10-27,19.39,18.963,0.27192,16.302,,,,,1.1829,293.75,,
1998-10-28,19.51,19.012999999999998,0.28425,16.66,,,,,1.1818,293.05,,
1998-10-29,21.08,,0.28118000000000004,16.756,,,,,1.1831,293.65,,
1998-10-30,21.07,19.045,0.2864,16.652,,,,,1.1825,292.55,,
1998-11-02,21.83,19.029,0.29008,17.141,,,,,1.183,289.95,,
1998-11-03,21.01,18.916,0.29195,16.884,,,,,1.1787,288.95,,
1998-11-04,21.64,18.97,0.29845,17.709,,,,,1.1726,290.95,,
1998-11-05,21.42,19.132,0.29441999999999996,17.561,,,,,1.1786,294.05,,
1998-11-06,20.76,19.66,0.2938,17.822,,,,,1.1695,293.2,,
1998-11-09,21.15,19.909000000000002,0.2824,17.928,,,,,1.159,292.7,,
1998-11-10,21.96,20.159000000000002,0.27098,18.217,,,,,1.1632,293.6,,
1998-11-11,21.1,19.976,0.25892,19.366,,,,,1.1666,293.35,,
1998-11-12,21.83,19.559,0.26235,19.182000000000002,,,,,1.1611,296.95,,
1998-11-13,21.29,19.783,0.27532,19.375,,,,,1.1611,295.85,,
1998-11-16,21.04,19.574,0.27778,19.959,,,,,1.1723,,,
1998-11-17,24.75,20.117,0.26878,20.269000000000002,,,,,1.1719,294.1,,
1998-11-18,27.33,19.743,0.2734,20.523000000000003,,,,,1.1673,297.55,,
1998-11-19,25.54,20.102999999999998,0.27595,21.084,,,,,1.1599,295.75,,
1998-11-20,30.1,20.441,0.27245,20.936,,,,,1.1554,296.25,,
1998-11-23,36.33,21.433000000000003,0.27958,21.21,,,,,1.1483,296.0,,
1998-11-24,35.75,21.89,0.27715,20.627,,,,,1.1481,296.25,,
1998-11-25,35.05,22.348000000000003,0.27098,20.498,,,,,1.1478,296.6,,
1998-11-27,36.1,23.035999999999998,0.27065,20.545,,,,,1.1419,296.2,,
1998-11-30,32.0,21.948,0.24658000000000002,20.102,,,,,1.155,293.25,,
1998-12-01,34.92,23.295,0.26325,21.482,,,,,1.1618,293.75,,
1998-12-02,33.25,22.796,0.27778,21.21,,,,,1.1706,293.05,,
1998-12-03,31.58,21.964000000000002,0.2599,20.456,,,,,1.1711,291.85,,
1998-12-04,31.42,22.908,0.25272,21.723000000000003,,,,,1.1664,292.15,,
1998-12-07,31.83,24.024,0.26048000000000004,22.22,,,,,1.1644,295.05,,
1998-12-08,34.01,23.599,0.24748,22.427,,,,,1.1735,293.85,,
1998-12-09,36.04,24.031999999999996,0.24685,22.259,,,,,1.1718,294.05,,
1998-12-10,35.52,23.660999999999998,0.24685,21.408,,,,,1.1841,294.25,,
1998-12-11,37.17,24.103,0.26048000000000004,21.75,,,,,1.1857,290.85,,
1998-12-14,37.04,23.011999999999997,0.25062,20.836,,,,,1.1866,291.35,,
1998-12-15,40.46,23.721,0.25892,21.653000000000002,,,,,1.1789,292.85,,
1998-12-16,48.17,24.055999999999997,0.25338,21.315,,,,,1.1684,295.05,,
1998-12-17,46.12,24.168000000000003,0.258,21.83,,,,,1.1731,291.55,,
1998-12-18,47.78,24.784000000000002,0.2713,22.412,,,,,1.1755,,,
1998-12-21,53.12,25.256999999999998,0.27065,22.914,,,,,1.1712,288.95,,
1998-12-22,53.73,24.898000000000003,0.29322,22.241,,,,,1.17,287.65,,
1998-12-23,54.17,25.82,0.30738000000000004,23.35,,,,,1.1679,286.75,,
1998-12-24,54.14,25.498,0.30273,23.35,,,,,1.1618,286.25,,
1998-12-28,58.66,25.613000000000003,0.31548000000000004,22.807,,,,,1.1671,286.65,,
1998-12-29,55.39,25.273000000000003,0.31511999999999996,22.614,,,,,1.1695,286.25,,
1998-12-30,53.54,25.002,0.30932,22.259,,,,,1.1654,287.05,,
1998-12-31,53.54,24.945,0.31585,22.142,,,,,1.1717,288.25,,
1999-01-04,59.16,25.364,0.31811999999999996,22.568,,,,,1.177,287.35,,
1999-01-05,62.25,26.348000000000003,0.3342,23.019000000000002,,,,,1.177,286.95,,
1999-01-06,69.0,27.206999999999997,0.32215,24.186999999999998,,,,,1.1622,287.65,,
1999-01-07,79.44,27.069000000000003,0.34718000000000004,24.147,,,,,1.1706,291.6,,
1999-01-08,80.12,26.96,0.34718000000000004,24.224,,,,,1.1577,291.35,,
1999-01-11,92.31,26.531,0.35402,26.103,,,,,1.1498,292.95,,
1999-01-12,81.69,25.573,0.35578000000000004,25.322,,,,,1.1564,288.55,,
1999-01-13,74.0,25.866999999999997,0.35865,25.969,,,,,1.1675,286.75,,
1999-01-14,69.0,25.498,0.3194,24.982,,,,,1.17,286.95,,
1999-01-15,70.19,26.936,0.31877,25.285,,,,,1.1553,286.95,,
1999-01-19,69.91,27.993000000000002,0.31548000000000004,26.031,,,,,1.1605,286.5,,
1999-01-20,56.5,29.252,0.31288,25.824,,,,,1.1569,287.15,,
1999-01-21,53.0,28.47,0.2996,24.94,,,,,1.1591,287.65,,
1999-01-22,61.5,28.105999999999998,0.299,24.066,,,,,1.1585,286.45,,
1999-01-25,56.19,29.116999999999997,0.304,24.399,,,,,1.1549,287.8,,
1999-01-26,57.55,30.855,0.31222,25.576,,,,,1.156,286.0,,
1999-01-27,62.81,30.326999999999998,0.30951999999999996,24.796,,,,,1.1423,283.15,,
1999-01-28,61.44,31.296,0.31548000000000004,25.619,,,,,1.1412,284.25,,
1999-01-29,58.47,31.475,0.31755,26.325,,,,,1.1357,286.05,,
1999-02-01,57.94,31.105999999999998,0.31585,25.756999999999998,,,,,1.1298,288.85,,
1999-02-02,55.12,30.149,0.3022,25.149,,,,,1.1339,288.55,,
1999-02-03,62.88,30.004,0.3099,25.914,,,,,1.13,287.65,,
1999-02-04,59.0,28.611,0.29228000000000004,24.316999999999997,,,,,1.1328,290.05,,
1999-02-05,57.94,28.78,0.28025,23.836,,,,,1.1259,288.55,,
1999-02-08,54.56,29.723000000000003,0.29131999999999997,24.67,,,,,1.1324,289.55,,
1999-02-09,50.0,28.788,0.28672,23.416,,,,,1.1303,287.55,,
1999-02-10,48.72,28.889,0.29563,24.066,,,,,1.1326,287.15,,
1999-02-11,54.94,29.276999999999997,0.3055,24.901999999999997,,,,,1.1233,287.95,,
1999-02-12,52.25,28.37,0.2907,23.641,,,,,1.1275,289.55,,
1999-02-16,49.31,28.105999999999998,0.29563,23.611,,,,,1.1205,284.95,,
1999-02-17,46.75,26.985,0.28542,23.291,,,,,1.1245,284.75,,
1999-02-18,44.75,26.213,0.27778,23.94,,,,,1.12,286.45,,
1999-02-19,50.94,26.575,0.28672,23.934,,,,,1.1076,288.25,,
1999-02-22,53.25,26.765,0.2966,24.819000000000003,,,,,1.1031,287.25,,
1999-02-23,57.59,27.959,0.2966,25.088,,,,,1.1006,287.45,,
1999-02-24,55.47,27.494,0.28885,24.36,,,,,1.1,286.4,,
1999-02-25,62.5,27.61,0.28485,23.873,,,,,1.104,287.95,,
1999-02-26,64.06,27.0,0.26878,22.412,,,,,1.1026,287.05,,
1999-03-01,66.5,27.294,0.26048000000000004,21.871,,,,,1.0885,286.65,,
1999-03-02,60.66,26.719,0.267,20.523000000000003,,,,,1.0933,286.75,,
1999-03-03,61.75,26.91,0.26358000000000004,21.43,,,,,1.0889,287.15,,
1999-03-04,60.06,27.385,0.258,21.182,,,,,1.0807,288.05,,
1999-03-05,60.75,27.864,0.25588,21.421999999999997,,,,,1.0825,288.45,,
1999-03-08,61.09,28.596999999999998,0.26545,22.351999999999997,,,,,1.0883,291.55,,
1999-03-09,64.97,29.11,0.26325,21.55,,,,,1.0885,292.05,,
1999-03-10,68.56,29.025,0.25128,21.844,,,,,1.0946,292.95,,
1999-03-11,67.44,29.034000000000002,0.2481,22.074,,,,,1.103,294.35,,
1999-03-12,66.66,28.811999999999998,0.25588,22.095,,,,,1.0907,292.25,,
1999-03-15,69.47,29.839000000000002,0.26293,22.03,,,,,1.0933,286.65,,
1999-03-16,66.91,30.408,0.27403,22.494,,,,,1.0996,284.05,,
1999-03-17,65.5,30.061,0.26293,22.518,,,,,1.0994,284.0,,
1999-03-18,69.22,31.014,0.27403,22.763,,,,,1.0966,283.3,,
1999-03-19,67.53,30.789,0.2586,22.241,,,,,1.0893,284.25,,
1999-03-22,66.0,31.081999999999997,0.27065,21.514,,,,,1.0911,284.75,,
1999-03-23,59.69,29.958000000000002,0.25465,21.408,,,,,1.0911,284.55,,
1999-03-24,61.84,30.799,0.2599,22.281999999999996,,,,,1.0888,283.95,,
1999-03-25,69.94,32.364000000000004,0.26105,22.038,,,,,1.0841,283.45,,
1999-03-26,69.53,32.036,0.25645,21.805,,,,,1.0765,279.75,,
1999-03-29,74.81,33.228,0.27305,22.721999999999998,,,,,1.073,280.35,,
1999-03-30,82.34,33.452,0.27688,22.721999999999998,,,,,1.0713,279.35,,
1999-03-31,86.09,32.242,0.27715,22.22,,,,,1.0766,280.05,,
1999-04-01,85.5,33.341,0.2783,22.584,,,,,1.078,280.45,,
1999-04-05,93.25,34.150999999999996,0.28608,23.826999999999998,,,,,1.0713,278.45,,
1999-04-06,91.44,33.836999999999996,0.29322,24.373,,,,,1.0835,279.85,,
1999-04-07,87.91,33.567,0.2864,24.69,,,,,1.0773,280.55,,
1999-04-08,89.5,34.015,0.28455,24.49,,,,,1.0743,280.85,,
1999-04-09,91.44,33.903,0.2836,24.443,,,,,1.0791,281.55,,
1999-04-12,92.22,33.452,0.27958,22.892,,,,,1.0813,282.85,,
1999-04-13,89.19,32.42,0.267,22.614,,,,,1.0769,283.95,,
1999-04-14,84.0,30.889,0.27403,21.302,,,,,1.08,281.45,,
1999-04-15,83.62,31.97,0.27595,21.844,,,,,1.0703,283.55,,
1999-04-16,95.0,31.158,0.2734,21.401,,,,,1.07,284.25,,
1999-04-19,79.47,29.14,0.2614,20.741,,,,,1.0658,284.55,,
1999-04-20,86.0,29.901999999999997,0.26293,21.139,,,,,1.0631,284.45,,
1999-04-21,89.62,29.502,0.26545,21.844,,,,,1.061,283.85,,
1999-04-22,95.03,30.549,0.2809,22.98,,,,,1.0642,283.75,,
1999-04-23,105.06,30.938000000000002,0.3022,23.079,,,,,1.0613,283.55,,
1999-04-26,103.59,31.656,0.31585,24.081,,,,,1.0585,281.15,,
1999-04-27,102.94,30.215,0.3531,23.267,,,,,1.0664,282.25,,
1999-04-28,96.75,29.543000000000003,0.34005,22.869,,,,,1.0633,282.85,,
1999-04-29,84.12,29.521,0.3318,22.726999999999997,,,,,1.0587,286.05,,
1999-04-30,86.03,29.252,0.35491999999999996,22.869,,,,,1.058,286.05,,
1999-05-03,75.47,28.730999999999998,0.38235,23.589000000000002,,,,,1.0571,286.25,,
1999-05-04,71.5,28.081,0.35865,23.055,,,,,1.0623,285.65,,
1999-05-05,73.25,28.463,0.36262,23.934,,,,,1.0755,287.45,,
1999-05-06,68.69,28.035,0.34321999999999997,22.313000000000002,,,,,1.0799,289.55,,
1999-05-07,68.19,28.443,0.35402,22.784000000000002,,,,,1.0756,282.75,,
1999-05-10,73.44,28.668000000000003,0.3491,22.666999999999998,,,,,1.0785,278.65,,
1999-05-11,74.19,28.730999999999998,0.34528000000000003,23.296,,,,,1.0714,278.35,,
1999-05-12,71.47,28.956999999999997,0.35865,23.373,,,,,1.065,277.05,,
1999-05-13,68.0,28.463,0.3561,22.455,,,,,1.0661,277.65,,
1999-05-14,66.19,27.656,0.3426,21.686,,,,,1.0661,275.95,,
1999-05-17,68.81,28.463,0.3426,22.228,,,,,1.0669,274.45,,
1999-05-18,66.31,28.305,0.3491,22.038,,,,,1.0672,274.25,,
1999-05-19,69.78,28.531,0.34852,22.313000000000002,,,,,1.0661,272.95,,
1999-05-20,65.41,28.217,0.32771999999999996,21.570999999999998,,,,,1.0623,274.45,,
1999-05-21,64.28,27.905,0.3389,21.31,,,,,1.0575,272.85,,
1999-05-24,58.75,27.793000000000003,0.32345,20.913,,,,,1.0594,272.65,,
1999-05-25,55.78,27.434,0.32035,19.772000000000002,,,,,1.0603,270.65,,
1999-05-26,60.47,28.241,0.34005,19.331,,,,,1.044,269.15,,
1999-05-27,57.28,28.191999999999997,0.33575,19.862000000000002,,,,,1.0432,270.45,,
1999-05-28,59.38,29.025,0.34005,20.214000000000002,,,,,1.041,270.25,,
1999-06-01,52.91,28.241,0.34592,18.954,,,,,1.0452,267.65,,
1999-06-02,56.06,28.217,0.35925,19.421,,,,,1.0355,265.65,,
1999-06-03,52.53,27.471999999999998,0.366,18.882,,,,,1.0324,,,
1999-06-04,54.22,28.619,0.37132,19.882,,,,,1.0372,264.8,,
1999-06-07,58.69,28.866,0.37738,19.979,,,,,1.0288,265.55,,
1999-06-08,55.78,28.555999999999997,0.36791999999999997,19.331,,,,,1.046,262.25,,
1999-06-09,57.0,29.611,0.37378,19.862000000000002,,,,,1.047,259.55,,
1999-06-10,57.97,28.730999999999998,0.37132,20.701,,,,,1.0479,258.45,,
1999-06-11,52.91,28.105999999999998,0.35831999999999997,20.357,,,,,1.0535,260.65,,
1999-06-14,46.0,27.905,0.3506,20.334,,,,,1.0421,260.55,,
1999-06-15,48.25,27.943,0.35545,20.822,,,,,1.0426,259.45,,
1999-06-16,55.84,29.14,0.36975,22.313000000000002,,,,,1.0298,258.35,,
1999-06-17,56.47,29.813000000000002,0.358,21.686,,,,,1.0335,258.45,,
1999-06-18,55.66,30.574,0.36355,20.545,,,,,1.0388,259.55,,
1999-06-21,61.75,31.995,0.35865,21.241999999999997,,,,,1.0348,258.95,,
1999-06-22,58.75,31.12,0.35028000000000004,20.822,,,,,1.0323,258.35,,
1999-06-23,58.88,30.938000000000002,0.33705,21.154,,,,,1.033,260.5,,
1999-06-24,56.81,30.44,0.32655,20.589000000000002,,,,,1.0421,260.55,,
1999-06-25,55.09,30.549,0.32532,20.68,,,,,1.043,259.45,,
1999-06-28,55.34,31.211,0.3284,21.31,,,,,1.0349,260.8,,
1999-06-29,58.03,31.656,0.35028000000000004,22.156999999999996,,,,,1.0328,260.75,,
1999-06-30,62.56,32.443000000000005,0.35738000000000003,22.246,,,,,1.0338,261.2,,
1999-07-01,61.19,32.804,0.34965,23.508000000000003,,,,,1.0233,262.75,,
1999-07-02,62.03,33.094,0.35738000000000003,23.746,,,,,1.0255,263.3,,
1999-07-06,63.44,32.218,0.3657,23.881,,,,,1.0236,256.85,,
1999-07-07,60.94,33.205,0.38488,24.066,,,,,1.0215,257.35,,
1999-07-08,62.69,33.294000000000004,0.4203,24.584,,,,,1.0217,256.95,,
1999-07-09,62.75,33.542,0.42898000000000003,24.774,,,,,1.0176,257.15,,
1999-07-12,58.69,33.879,0.4203,24.468000000000004,,,,,1.0145,255.65,,
1999-07-13,63.06,33.679,0.41418,24.443,,,,,1.0165,255.85,,
1999-07-14,67.5,34.150999999999996,0.4315,25.425,,,,,1.0204,254.25,,
1999-07-15,69.78,33.952,0.41072,25.305999999999997,,,,,1.0191,254.05,,
1999-07-16,68.81,35.771,0.40952,25.095,,,,,1.0196,253.9,,
1999-07-19,65.84,35.385,0.42005,25.261,,,,,1.0295,253.25,,
1999-07-20,60.06,33.567,0.408,24.281,,,,,1.0408,253.45,,
1999-07-21,62.72,34.064,0.4173,24.513,,,,,1.0537,255.25,,
1999-07-22,53.41,32.759,0.40421999999999997,23.881,,,,,1.0514,255.95,,
1999-07-23,57.28,32.468,0.41138,24.002,,,,,1.0495,254.75,,
1999-07-26,52.97,31.521,0.3929,23.508000000000003,,,,,1.065,253.95,,
1999-07-27,50.5,31.945999999999998,0.41418,25.261,,,,,1.0621,253.85,,
1999-07-28,52.88,32.379,0.41972,26.287,,,,,1.0665,254.05,,
1999-07-29,50.78,31.274,0.41568,25.987,,,,,1.0724,257.05,,
1999-07-30,50.03,30.871,0.42962,25.801,,,,,1.0697,255.95,,
1999-08-02,47.0,30.509,0.43028,26.663,,,,,1.0693,255.25,,
1999-08-03,47.44,30.484,0.42615,27.272,,,,,1.0682,256.15,,
1999-08-04,44.22,30.549,0.41535,27.232,,,,,1.0772,256.15,,
1999-08-05,48.62,30.846999999999998,0.4225,26.724,,,,,1.0754,255.45,,
1999-08-06,44.78,30.624000000000002,0.41762,26.768,,,,,1.077,256.05,,
1999-08-09,42.75,30.149,0.42005,27.475,,,,,1.0715,257.15,,
1999-08-10,45.5,29.839000000000002,0.42735,26.837,,,,,1.0707,257.35,,
1999-08-11,45.47,30.285999999999998,0.4604,28.424,,,,,1.0652,258.95,,
1999-08-12,45.88,29.406,0.46295,28.401999999999997,,,,,1.0668,261.05,,
1999-08-13,48.72,30.463,0.4636,29.831999999999997,,,,,1.0568,260.85,,
1999-08-16,49.16,30.326999999999998,0.46662,29.386,,,,,1.058,260.15,,
1999-08-17,54.62,30.424,0.46542,29.552,,,,,1.0512,261.45,,
1999-08-18,56.56,30.574,0.46392,29.364,,,,,1.0519,259.65,,
1999-08-19,53.06,30.149,0.45338,28.92,,,,,1.0638,258.75,,
1999-08-20,56.72,29.987,0.45645,29.904,,,,,1.0665,257.35,,
1999-08-23,59.19,31.098000000000003,0.46878000000000003,31.026,,,,,1.0493,254.35,,
1999-08-24,60.03,33.165,0.46598,31.094,,,,,1.0531,252.85,,
1999-08-25,66.44,34.286,0.47372,31.303,,,,,1.0416,252.35,,
1999-08-26,64.28,34.039,0.47928000000000004,30.322,,,,,1.0435,252.95,,
1999-08-27,64.25,33.542,0.49968,31.048000000000002,,,,,1.0457,,,
1999-08-30,59.62,33.181999999999995,0.47891999999999996,30.765,,,,,1.0466,,,
1999-08-31,62.19,33.294000000000004,0.5033,30.741999999999997,,,,,1.0573,255.75,,
1999-09-01,59.53,33.228,0.5296,31.215,,,,,1.0586,253.95,,
1999-09-02,60.06,33.028,0.5444,31.91,,,,,1.0679,,,
1999-09-03,62.44,34.49,0.5672,33.412,,,,,1.0613,254.25,,
1999-09-07,62.94,33.903,0.5892,32.777,,,,,1.0586,255.95,,
1999-09-08,61.44,33.181999999999995,0.5747,32.143,,,,,1.0592,256.45,,
1999-09-09,63.62,33.836999999999996,0.583,32.825,,,,,1.0541,257.25,,
1999-09-10,66.5,34.176,0.5975,32.683,,,,,1.0363,256.55,,
1999-09-13,63.31,33.766999999999996,0.5786,31.561,,,,,1.0417,256.65,,
1999-09-14,66.0,34.202,0.6002,32.1,,,,,1.0352,257.25,,
1999-09-15,65.56,33.318000000000005,0.5814,31.048000000000002,,,,,1.0392,256.75,,
1999-09-16,65.25,33.815,0.5925,30.906,,,,,1.0378,256.45,,
1999-09-17,63.81,34.689,0.5935,31.656999999999996,,,,,1.0408,255.3,,
1999-09-20,62.75,35.096,0.6101,31.445999999999998,,,,,1.0352,255.05,,
1999-09-21,62.25,34.039,0.5342,30.676,,,,,1.0488,261.05,,
1999-09-22,66.0,34.559,0.5425,30.976,,,,,1.0436,264.55,,
1999-09-23,62.25,32.804,0.4885,28.987,,,,,1.0485,266.15,,
1999-09-24,65.0,32.718,0.5009,28.304000000000002,,,,,1.0442,268.75,,
1999-09-27,62.56,32.891999999999996,0.4731,29.250999999999998,,,,,1.0469,282.45,,
1999-09-28,65.88,33.141,0.45978,28.987,,,,,1.053,309.15,,
1999-09-29,80.75,32.196999999999996,0.45578,28.125999999999998,,,,,1.0644,304.0,,
1999-09-30,79.94,32.579,0.4885,27.796,,,,,1.0695,299.2,,
1999-10-01,77.25,32.371,0.47622,28.026999999999997,,,,,1.0724,305.5,,
1999-10-04,77.06,33.294000000000004,0.49812,28.798000000000002,,,,,1.0737,318.8,,
1999-10-05,78.44,33.028,0.524,28.500999999999998,,,,,1.0734,325.5,,
1999-10-06,82.44,33.701,0.5185,28.779,,,,,1.0689,325.5,,
1999-10-07,87.31,33.724000000000004,0.512,28.289,,,,,1.0714,323.8,,
1999-10-08,89.25,34.150999999999996,0.5059,28.311999999999998,,,,,1.063,321.2,,
1999-10-11,88.38,33.93,0.5144,28.613000000000003,,,,,,319.8,,
1999-10-12,84.94,33.294000000000004,0.5222,28.686999999999998,,,,,1.0759,317.7,,
1999-10-13,79.94,32.759,0.49412,26.980999999999998,,,,,1.0802,321.3,,
1999-10-14,79.59,32.618,0.5648,27.435,,,,,1.0785,312.5,,
1999-10-15,75.06,31.68,0.5753,26.511999999999997,,,,,1.0887,315.4,,
1999-10-18,74.06,31.611,0.5651,25.953000000000003,,,,,1.083,310.7,,
1999-10-19,76.62,31.049,0.5284,24.36,,,,,1.0832,308.6,,
1999-10-20,80.5,33.181999999999995,0.5796,26.158,,,,,1.0739,306.3,,
1999-10-21,80.75,33.475,0.5873,26.813000000000002,,,,,1.0806,304.7,,
1999-10-22,78.62,33.341,0.5703,27.475,,,,,1.0684,302.1,,
1999-10-25,82.75,33.254,0.5747,26.656,,,,,1.0667,299.7,,
1999-10-26,81.25,33.228,0.5793,26.724,,,,,1.0587,289.35,,
1999-10-27,75.94,32.693000000000005,0.5892,25.976,,,,,1.0505,293.5,,
1999-10-28,71.0,32.33,0.6009,27.0,,,,,1.0512,299.45,,
1999-10-29,70.62,33.294000000000004,0.6181,28.965,,,,,1.0541,299.2,,
1999-11-01,69.12,33.228,0.599,28.424,,,,,1.0503,290.55,,
1999-11-02,66.44,33.294000000000004,0.6191,28.987,,,,,1.0518,291.45,,
1999-11-03,65.81,33.094,0.629,29.84,,,,,1.0484,292.3,,
1999-11-04,63.06,33.003,0.6453,30.525,,,,,1.0372,292.6,,
1999-11-05,64.94,32.941,0.6814,30.826,,,,,1.0419,290.55,,
1999-11-08,78.0,32.355,0.7434,30.734,,,,,1.0384,289.7,,
1999-11-09,70.81,31.97,0.6916,29.963,,,,,1.0402,292.1,,
1999-11-10,72.0,31.343000000000004,0.7055,29.566,,,,,1.0442,298.0,,
1999-11-11,73.0,32.242,0.7117,29.729,,,,,1.0412,294.0,,
1999-11-12,74.94,32.08,0.6993,28.508000000000003,,,,,1.0315,291.3,,
1999-11-15,73.5,31.296,0.6901,27.712,,,,,1.033,291.5,,
1999-11-17,76.5,30.574,0.6963,27.976,,,,,1.0407,295.1,,
1999-11-18,77.94,30.549,0.6916,29.378,,,,,1.0294,294.25,,
1999-11-19,77.94,30.938000000000002,0.7132,29.888,,,,,1.0304,295.0,,
1999-11-22,80.5,32.305,0.6993,30.128,,,,,1.0315,295.0,,
1999-11-23,81.75,32.242,0.716,29.566,,,,,1.0279,298.3,,
1999-11-24,87.25,32.981,0.7305,30.756999999999998,,,,,1.0188,298.2,,
1999-11-26,93.12,32.779,0.7336,30.031,,,,,1.0152,297.12,,
1999-11-29,90.44,32.443000000000005,0.7296,29.544,,,,,1.0095,291.2,,
1999-11-30,85.06,32.759,0.7552,28.695,,,,,1.0089,290.7,,
1999-12-01,85.0,33.525,0.7954,28.561,,,,,1.0081,289.7,,
1999-12-02,89.06,34.103,0.8502,29.023000000000003,,,,,1.0012,285.0,,
1999-12-03,86.56,34.575,0.8873,29.444000000000003,,,,,1.002,280.1,,
1999-12-06,87.75,34.329,0.895,29.142,,,,,1.0224,276.1,,
1999-12-07,86.06,33.452,0.9088,28.883000000000003,,,,,1.0255,283.25,,
1999-12-08,88.56,33.003,0.8493,27.877,,,,,1.0276,281.95,,
1999-12-09,103.62,33.367,0.812,27.413,,,,,1.0206,278.6,,
1999-12-10,106.69,33.766999999999996,0.7947,27.037,,,,,1.0125,278.95,,
1999-12-13,102.5,34.762,0.7639,27.712,,,,,1.0138,280.5,,
1999-12-14,95.62,35.496,0.7322,27.107,,,,,1.0055,280.3,,
1999-12-16,94.88,40.894,0.7587,30.031,,,,,1.0162,281.95,,
1999-12-17,94.06,41.456,0.7716,30.71,,,,,1.0086,283.65,,
1999-12-20,97.0,40.561,0.7561,30.335,,,,,1.0137,284.15,,
1999-12-21,99.88,41.683,0.7907,31.011,,,,,1.0098,287.73,,
1999-12-22,97.69,42.29,0.7709999999999999,30.869,,,,,1.0087,286.85,,
1999-12-23,90.0,42.24,0.7987,31.111,,,,,1.0153,286.95,,
1999-12-27,81.12,42.852,0.7663,31.833000000000002,,,,,1.0121,288.0,,
1999-12-28,82.31,42.266000000000005,0.7576,31.057,,,,,1.0066,289.8,,
1999-12-29,83.5,42.426,0.7768,31.386,,,,,1.004,290.7,,
1999-12-30,79.06,42.31399999999999,0.774,31.319000000000003,,,,,1.0066,288.3,,
1999-12-31,76.12,42.003,0.7932,30.803,,,,,1.0088,288.25,,
2000-01-03,89.38,41.93,0.8636,32.571,,,,,1.0256,289.0,,
2000-01-04,81.94,40.519,0.7907,31.026,,,,,1.0301,282.38,,
2000-01-05,69.75,40.944,0.8024,31.303,,,,,1.0315,280.85,,
2000-01-06,65.56,39.573,0.733,29.474,,,,,1.0315,281.45,,
2000-01-07,69.56,40.086999999999996,0.7679,30.695999999999998,,,,,1.0296,281.75,,
2000-01-10,69.19,40.381,0.7543,32.1,,,,,1.0254,281.6,,
2000-01-11,66.75,39.344,0.7156,33.553000000000004,,,,,1.0331,283.3,,
